year,overall_rating,player_name,z
2007,81.0,David Pizarro,1.8737871446986851
2008,82.0,David Pizarro,2.0098503435432415
2009,81.5,David Pizarro,1.9418187441209633
2010,80.5,David Pizarro,1.805755545276407
2011,78.5,David Pizarro,1.5336291475872936
2012,76.0,David Pizarro,1.1934711504759021
2013,80.16666666666667,David Pizarro,1.7604011456615554
2014,76.375,David Pizarro,1.244494850042611
2015,75.5,David Pizarro,1.125439551053624
2016,76.66666666666667,David Pizarro,1.2841799497056072
2007,78.5,Carlos Martins,1.5336291475872936
2008,76.0,Carlos Martins,1.1934711504759021
2009,76.0,Carlos Martins,1.1934711504759021
2010,78.0,Carlos Martins,1.4655975481650154
2011,78.5,Carlos Martins,1.5336291475872936
2012,78.0,Carlos Martins,1.4655975481650154
2013,76.2,Carlos Martins,1.220683790244814
2016,76.0,Carlos Martins,1.1934711504759021
2007,79.5,Joao Moutinho,1.6696923464318503
2008,81.0,Joao Moutinho,1.8737871446986851
2009,81.5,Joao Moutinho,1.9418187441209633
2010,80.5,Joao Moutinho,1.805755545276407
2011,82.5,Joao Moutinho,2.07788194296552
2012,83.5,Joao Moutinho,2.2139451418100764
2013,83.0,Joao Moutinho,2.1459135423877984
2014,83.0,Joao Moutinho,2.1459135423877984
2015,83.0,Joao Moutinho,2.1459135423877984
2016,83.0,Joao Moutinho,2.1459135423877984
2007,76.5,Hugo Almeida,1.2615027498981806
2008,78.0,Hugo Almeida,1.4655975481650154
2009,79.0,Hugo Almeida,1.601660747009572
2010,77.5,Hugo Almeida,1.3975659487427372
2011,78.0,Hugo Almeida,1.4655975481650154
2012,77.0,Hugo Almeida,1.3295343493204588
2013,76.66666666666667,Hugo Almeida,1.2841799497056072
2014,76.0,Hugo Almeida,1.1934711504759021
2015,75.25,Hugo Almeida,1.0914237513424847
2016,75.0,Hugo Almeida,1.0574079516313457
2007,78.0,Kevin Phillips,1.4655975481650154
2007,76.0,Jean-Alain Boumsong,1.1934711504759021
2008,76.0,Jean-Alain Boumsong,1.1934711504759021
2009,76.0,Jean-Alain Boumsong,1.1934711504759021
2010,75.5,Jean-Alain Boumsong,1.125439551053624
2011,75.0,Jean-Alain Boumsong,1.0574079516313457
2012,77.0,Jean-Alain Boumsong,1.3295343493204588
2009,77.5,Guillaume Hoarau,1.3975659487427372
2010,78.0,Guillaume Hoarau,1.4655975481650154
2011,78.5,Guillaume Hoarau,1.5336291475872936
2012,75.0,Guillaume Hoarau,1.0574079516313457
2007,80.5,Javier Saviola,1.805755545276407
2008,78.0,Javier Saviola,1.4655975481650154
2009,79.0,Javier Saviola,1.601660747009572
2010,80.5,Javier Saviola,1.805755545276407
2011,80.5,Javier Saviola,1.805755545276407
2012,77.5,Javier Saviola,1.3975659487427372
2013,76.25,Javier Saviola,1.2274869501870413
2008,79.0,Tono,1.601660747009572
2009,78.0,Tono,1.4655975481650154
2012,76.0,Tono,1.1934711504759021
2015,75.0,Tono,1.0574079516313457
2008,82.0,Ezequiel Garay,2.0098503435432415
2009,81.5,Ezequiel Garay,1.9418187441209633
2010,80.0,Ezequiel Garay,1.7377239458541285
2011,78.5,Ezequiel Garay,1.5336291475872936
2012,79.5,Ezequiel Garay,1.6696923464318503
2013,82.0,Ezequiel Garay,2.0098503435432415
2014,82.25,Ezequiel Garay,2.0438661432543808
2015,83.0,Ezequiel Garay,2.1459135423877984
2009,77.0,Fernando Amorebieta,1.3295343493204588
2010,79.5,Fernando Amorebieta,1.6696923464318503
2011,79.0,Fernando Amorebieta,1.601660747009572
2012,80.5,Fernando Amorebieta,1.805755545276407
2013,79.0,Fernando Amorebieta,1.601660747009572
2014,75.57142857142857,Fernando Amorebieta,1.135158350971092
2010,76.0,Mane,1.1934711504759021
2011,76.0,Roberto,1.1934711504759021
2012,78.5,Roberto,1.5336291475872936
2013,78.5,Roberto,1.5336291475872936
2014,79.0,Roberto,1.601660747009572
2015,79.33333333333333,Roberto,1.6470151466244236
2016,80.0,Roberto,1.7377239458541285
2010,75.5,Mario Suarez,1.125439551053624
2011,77.0,Mario Suarez,1.3295343493204588
2012,76.5,Mario Suarez,1.2615027498981806
2013,78.4,Mario Suarez,1.5200228277028387
2014,78.66666666666667,Mario Suarez,1.5563063473947205
2015,78.75,Mario Suarez,1.5676449472984328
2016,78.0,Mario Suarez,1.4655975481650154
2007,81.0,Oleguer,1.8737871446986851
2008,77.0,Oleguer,1.3295343493204588
2014,74.66666666666667,Paco Montanes,1.0120535520164942
2015,75.0,Ruben,1.0574079516313457
2007,75.0,Sergio Fernandez,1.0574079516313457
2007,76.0,Johan Audel,1.1934711504759021
2008,75.0,Johan Audel,1.0574079516313457
2007,76.0,Nikos Liberopoulos,1.1934711504759021
2008,76.0,Nikos Liberopoulos,1.1934711504759021
2009,76.0,Nikos Liberopoulos,1.1934711504759021
2010,76.0,Nikos Liberopoulos,1.1934711504759021
2009,77.0,Jan Vertonghen,1.3295343493204588
2010,76.5,Jan Vertonghen,1.2615027498981806
2011,79.0,Jan Vertonghen,1.601660747009572
2012,80.0,Jan Vertonghen,1.7377239458541285
2013,81.375,Jan Vertonghen,1.924810844265394
2014,82.0,Jan Vertonghen,2.0098503435432415
2015,82.0,Jan Vertonghen,2.0098503435432415
2016,82.0,Jan Vertonghen,2.0098503435432415
2007,78.5,Andre Ooijer,1.5336291475872936
2009,75.0,Andre Ooijer,1.0574079516313457
2009,76.0,Giuseppe Sculli,1.1934711504759021
2010,77.5,Giuseppe Sculli,1.3975659487427372
2011,75.0,Giuseppe Sculli,1.0574079516313457
2012,75.0,Giuseppe Sculli,1.0574079516313457
2015,76.0,Kasper Schmeichel,1.1934711504759021
2016,77.33333333333333,Kasper Schmeichel,1.3748887489353103
2007,75.0,Joris Mathijsen,1.0574079516313457
2008,80.0,Joris Mathijsen,1.7377239458541285
2009,80.0,Joris Mathijsen,1.7377239458541285
2010,79.5,Joris Mathijsen,1.6696923464318503
2011,78.5,Joris Mathijsen,1.5336291475872936
2012,77.0,Joris Mathijsen,1.3295343493204588
2013,75.0,Joris Mathijsen,1.0574079516313457
2007,83.5,Jan Vennegoor of Hesselink,2.2139451418100764
2008,78.0,Jan Vennegoor of Hesselink,1.4655975481650154
2009,78.0,Jan Vennegoor of Hesselink,1.4655975481650154
2007,82.0,Obafemi Martins,2.0098503435432415
2008,82.0,Obafemi Martins,2.0098503435432415
2009,80.5,Obafemi Martins,1.805755545276407
2010,80.0,Obafemi Martins,1.7377239458541285
2011,77.5,Obafemi Martins,1.3975659487427372
2012,76.0,Obafemi Martins,1.1934711504759021
2013,77.54545454545455,Obafemi Martins,1.403750639599308
2014,76.27777777777777,Obafemi Martins,1.2312664834882783
2015,78.57142857142857,Obafemi Martins,1.5433479475047618
2016,79.0,Obafemi Martins,1.601660747009572
2007,82.0,Nicolas Anelka,2.0098503435432415
2008,83.5,Nicolas Anelka,2.2139451418100764
2009,84.0,Nicolas Anelka,2.281976741232355
2010,85.0,Nicolas Anelka,2.4180399400769113
2011,81.0,Nicolas Anelka,1.8737871446986851
2013,79.85714285714286,Nicolas Anelka,1.7182863460191924
2014,77.0,Nicolas Anelka,1.3295343493204588
2007,87.5,Joaquin,2.758197937188303
2008,81.0,Joaquin,1.8737871446986851
2009,81.5,Joaquin,1.9418187441209633
2010,80.0,Joaquin,1.7377239458541285
2011,81.0,Joaquin,1.8737871446986851
2012,80.0,Joaquin,1.7377239458541285
2013,81.57142857142857,Joaquin,1.9515375440384315
2014,79.5,Joaquin,1.6696923464318503
2015,78.875,Joaquin,1.5846528471540025
2016,79.0,Joaquin,1.601660747009572
2008,75.0,Xisco,1.0574079516313457
2012,75.0,Simon Mignolet,1.0574079516313457
2013,78.71428571428571,Simon Mignolet,1.5627855473396979
2014,81.2,Simon Mignolet,1.9009997844675968
2015,79.0,Simon Mignolet,1.601660747009572
2016,78.0,Simon Mignolet,1.4655975481650154
2015,75.4,Jonathan Soriano,1.111833231169169
2008,75.0,Marc Torrejon Moya,1.0574079516313457
2009,75.0,Marc Torrejon Moya,1.0574079516313457
2007,76.5,Albert Riera,1.2615027498981806
2008,79.0,Albert Riera,1.601660747009572
2009,81.5,Albert Riera,1.9418187441209633
2010,80.0,Albert Riera,1.7377239458541285
2011,77.0,Albert Riera,1.3295343493204588
2012,77.0,Albert Riera,1.3295343493204588
2008,75.0,Gervinho,1.0574079516313457
2009,76.0,Gervinho,1.1934711504759021
2010,79.5,Gervinho,1.6696923464318503
2011,82.5,Gervinho,2.07788194296552
2012,81.5,Gervinho,1.9418187441209633
2013,79.7,Gervinho,1.696904986200762
2014,81.0625,Gervinho,1.88229109462647
2015,80.5,Gervinho,1.805755545276407
2016,80.0,Gervinho,1.7377239458541285
2008,75.0,Mustapha Riga,1.0574079516313457
2007,75.0,"Fernandez Aitor Tornavaca,29",1.0574079516313457
2007,79.5,Ikechukwu Uche,1.6696923464318503
2008,79.0,Ikechukwu Uche,1.601660747009572
2009,77.0,Ikechukwu Uche,1.3295343493204588
2010,76.5,Ikechukwu Uche,1.2615027498981806
2015,78.0,Ikechukwu Uche,1.4655975481650154
2016,77.0,Ikechukwu Uche,1.3295343493204588
2007,77.0,Edgar Alvarez,1.3295343493204588
2010,75.5,Edgar Alvarez,1.125439551053624
2007,75.0,Jose Antonio Garcia Calvo,1.0574079516313457
2007,83.0,Mateja Kezman,2.1459135423877984
2008,76.0,Mateja Kezman,1.1934711504759021
2009,80.5,Andre-Pierre Gignac,1.805755545276407
2010,81.0,Andre-Pierre Gignac,1.8737871446986851
2011,78.0,Andre-Pierre Gignac,1.4655975481650154
2012,76.5,Andre-Pierre Gignac,1.2615027498981806
2013,77.2,Andre-Pierre Gignac,1.3567469890893704
2014,78.75,Andre-Pierre Gignac,1.5676449472984328
2015,80.875,Andre-Pierre Gignac,1.8567792448431155
2016,81.0,Andre-Pierre Gignac,1.8737871446986851
2010,75.0,Alejandro Alfaro,1.0574079516313457
2008,78.0,Diego Capel,1.4655975481650154
2009,79.5,Diego Capel,1.6696923464318503
2010,79.0,Diego Capel,1.601660747009572
2011,78.0,Diego Capel,1.4655975481650154
2012,80.5,Diego Capel,1.805755545276407
2013,79.0,Diego Capel,1.601660747009572
2014,77.14285714285714,Diego Capel,1.3489719491553949
2015,75.2,Diego Capel,1.0846205914002574
2016,75.5,Diego Capel,1.125439551053624
2008,75.0,Marti Soler,1.0574079516313457
2010,75.0,Marti Soler,1.0574079516313457
2008,75.0,Alexander Iashvili,1.0574079516313457
2010,76.5,Youssef Wasef Mohamad,1.2615027498981806
2011,75.0,Youssef Wasef Mohamad,1.0574079516313457
2008,76.0,Jonathan Pitroipa,1.1934711504759021
2009,75.0,Jonathan Pitroipa,1.0574079516313457
2011,76.5,Jonathan Pitroipa,1.2615027498981806
2012,76.5,Jonathan Pitroipa,1.2615027498981806
2013,77.42857142857143,Jonathan Pitroipa,1.387847148825269
2014,75.66666666666667,Jonathan Pitroipa,1.1481167508610506
2009,78.0,Bryan Ruiz,1.4655975481650154
2010,80.5,Bryan Ruiz,1.805755545276407
2011,81.5,Bryan Ruiz,1.9418187441209633
2012,81.5,Bryan Ruiz,1.9418187441209633
2013,81.28571428571429,Bryan Ruiz,1.9126623443685593
2014,78.55555555555556,Bryan Ruiz,1.5411882141897693
2015,78.5,Bryan Ruiz,1.5336291475872936
2016,78.0,Bryan Ruiz,1.4655975481650154
2011,76.0,Apoula Edima Edel,1.1934711504759021
2007,86.0,Ricardo Quaresma,2.554103138921468
2008,85.0,Ricardo Quaresma,2.4180399400769113
2009,82.0,Ricardo Quaresma,2.0098503435432415
2010,79.5,Ricardo Quaresma,1.6696923464318503
2011,81.0,Ricardo Quaresma,1.8737871446986851
2012,80.5,Ricardo Quaresma,1.805755545276407
2014,79.75,Ricardo Quaresma,1.7037081461429895
2015,80.33333333333333,Ricardo Quaresma,1.78307834546898
2016,80.0,Ricardo Quaresma,1.7377239458541285
2008,75.0,Helder Barbosa,1.0574079516313457
2011,75.0,Helder Barbosa,1.0574079516313457
2012,76.0,Helder Barbosa,1.1934711504759021
2013,75.2,Helder Barbosa,1.0846205914002574
2007,83.5,Mark van Bommel,2.2139451418100764
2008,82.0,Mark van Bommel,2.0098503435432415
2009,80.5,Mark van Bommel,1.805755545276407
2010,81.0,Mark van Bommel,1.8737871446986851
2011,81.5,Mark van Bommel,1.9418187441209633
2012,81.0,Mark van Bommel,1.8737871446986851
2013,79.0,Mark van Bommel,1.601660747009572
2016,74.66666666666667,Guillaume Gillet,1.0120535520164942
2007,75.0,Jean Beausejour,1.0574079516313457
2010,75.0,Aristide Bance,1.0574079516313457
2012,75.0,Aristide Bance,1.0574079516313457
2015,74.6,Nabil Dirar,1.0029826720935222
2016,75.0,Nabil Dirar,1.0574079516313457
2007,81.5,Ariel Ibagaza,1.9418187441209633
2008,79.0,Ariel Ibagaza,1.601660747009572
2009,79.0,Ariel Ibagaza,1.601660747009572
2010,78.5,Ariel Ibagaza,1.5336291475872936
2011,75.5,Ariel Ibagaza,1.125439551053624
2012,75.0,Ariel Ibagaza,1.0574079516313457
2013,77.0,Ariel Ibagaza,1.3295343493204588
2014,75.0,Ariel Ibagaza,1.0574079516313457
2009,75.5,Dieumerci Mbokani,1.125439551053624
2010,77.5,Dieumerci Mbokani,1.3975659487427372
2011,76.5,Dieumerci Mbokani,1.2615027498981806
2012,77.0,Dieumerci Mbokani,1.3295343493204588
2013,79.0,Dieumerci Mbokani,1.601660747009572
2015,78.75,Dieumerci Mbokani,1.5676449472984328
2016,78.0,Dieumerci Mbokani,1.4655975481650154
2007,75.5,Bart Goor,1.125439551053624
2011,77.5,Cheik Tiote,1.3975659487427372
2012,80.0,Cheik Tiote,1.7377239458541285
2013,79.375,Cheik Tiote,1.6526844465762807
2014,78.0,Cheik Tiote,1.4655975481650154
2015,78.0,Cheik Tiote,1.4655975481650154
2007,75.0,Braulio,1.0574079516313457
2008,75.0,Braulio,1.0574079516313457
2007,75.5,Mohammed Tchite,1.125439551053624
2008,76.5,Mohammed Tchite,1.2615027498981806
2009,76.0,Mohammed Tchite,1.1934711504759021
2010,75.0,Mohammed Tchite,1.0574079516313457
2007,76.5,Mbark Boussoufa,1.2615027498981806
2009,77.0,Mbark Boussoufa,1.3295343493204588
2010,78.0,Mbark Boussoufa,1.4655975481650154
2011,80.5,Mbark Boussoufa,1.805755545276407
2012,82.0,Mbark Boussoufa,2.0098503435432415
2013,81.66666666666667,Mbark Boussoufa,1.9644959439283902
2014,81.0,Mbark Boussoufa,1.8737871446986851
2015,79.66666666666667,Mbark Boussoufa,1.692369546239277
2016,79.0,Mbark Boussoufa,1.601660747009572
2010,77.5,Nicolas Pareja,1.3975659487427372
2011,76.5,Nicolas Pareja,1.2615027498981806
2012,76.5,Nicolas Pareja,1.2615027498981806
2013,75.125,Nicolas Pareja,1.0744158514869153
2014,76.5,Nicolas Pareja,1.2615027498981806
2015,78.66666666666667,Nicolas Pareja,1.5563063473947205
2016,77.5,Nicolas Pareja,1.3975659487427372
2013,75.0,Silvio Proto,1.0574079516313457
2016,75.0,Silvio Proto,1.0574079516313457
2007,77.5,Lucas Biglia,1.3975659487427372
2010,75.0,Lucas Biglia,1.0574079516313457
2011,75.5,Lucas Biglia,1.125439551053624
2012,76.0,Lucas Biglia,1.1934711504759021
2013,76.375,Lucas Biglia,1.244494850042611
2014,77.66666666666667,Lucas Biglia,1.4202431485501639
2015,80.625,Lucas Biglia,1.8227634451319765
2016,81.4,Lucas Biglia,1.9282124242365086
2007,76.5,Juan Arango,1.2615027498981806
2008,78.0,Juan Arango,1.4655975481650154
2009,77.5,Juan Arango,1.3975659487427372
2010,76.5,Juan Arango,1.2615027498981806
2012,77.5,Juan Arango,1.3975659487427372
2013,78.33333333333333,Juan Arango,1.510951947779867
2014,76.4,Juan Arango,1.2478964300137256
2007,79.0,Jorge Lopez,1.601660747009572
2008,79.0,Jorge Lopez,1.601660747009572
2009,78.0,Jorge Lopez,1.4655975481650154
2009,75.0,Juanfran,1.0574079516313457
2010,78.0,Juanfran,1.4655975481650154
2011,79.5,Juanfran,1.6696923464318503
2012,78.0,Juanfran,1.4655975481650154
2013,79.0,Juanfran,1.601660747009572
2014,79.0,Juanfran,1.601660747009572
2015,81.0,Juanfran,1.8737871446986851
2010,75.5,Jordi Codina,1.125439551053624
2009,75.0,Borja Fernandez,1.0574079516313457
2010,77.5,Dante,1.3975659487427372
2011,77.5,Dante,1.3975659487427372
2012,80.0,Dante,1.7377239458541285
2013,83.42857142857143,Dante,2.2042263418926087
2014,83.0,Dante,2.1459135423877984
2015,81.0,Dante,1.8737871446986851
2016,80.0,Dante,1.7377239458541285
2010,80.0,Borja Valero,1.7377239458541285
2011,81.0,Borja Valero,1.8737871446986851
2012,81.0,Borja Valero,1.8737871446986851
2013,82.4,Borja Valero,2.0642756230810653
2014,82.0,Borja Valero,2.0098503435432415
2015,81.66666666666667,Borja Valero,1.9644959439283902
2016,82.0,Borja Valero,2.0098503435432415
2016,76.36363636363636,Laurent Ciman,1.2429486773284677
2007,79.0,Gonzalo Rodriguez,1.601660747009572
2008,77.0,Gonzalo Rodriguez,1.3295343493204588
2009,78.5,Gonzalo Rodriguez,1.5336291475872936
2010,77.0,Gonzalo Rodriguez,1.3295343493204588
2011,77.5,Gonzalo Rodriguez,1.3975659487427372
2012,77.0,Gonzalo Rodriguez,1.3295343493204588
2013,80.11111111111111,Gonzalo Rodriguez,1.7528420790590797
2014,80.45454545454545,Gonzalo Rodriguez,1.7995708544198359
2015,79.4,Gonzalo Rodriguez,1.6560860265473953
2016,81.0,Gonzalo Rodriguez,1.8737871446986851
2007,83.5,Diego Forlan,2.2139451418100764
2008,83.0,Diego Forlan,2.1459135423877984
2009,84.5,Diego Forlan,2.3500083406546333
2010,86.0,Diego Forlan,2.554103138921468
2011,84.5,Diego Forlan,2.3500083406546333
2012,82.5,Diego Forlan,2.07788194296552
2013,79.85714285714286,Diego Forlan,1.7182863460191924
2014,78.0,Diego Forlan,1.4655975481650154
2007,76.0,Quique Alvarez,1.1934711504759021
2015,74.75,Mariano Damian Barbosa,1.0233921519202065
2016,75.0,Mariano Damian Barbosa,1.0574079516313457
2012,75.0,David Fuster Torrijos,1.0574079516313457
2015,75.5,Verza,1.125439551053624
2016,75.0,Verza,1.0574079516313457
2007,80.0,Christian Vieri,1.7377239458541285
2008,76.0,Christian Vieri,1.1934711504759021
2009,76.0,Christian Vieri,1.1934711504759021
2007,76.5,Mido,1.2615027498981806
2008,75.0,Mido,1.0574079516313457
2009,75.0,Mido,1.0574079516313457
2007,83.5,Maniche,2.2139451418100764
2008,81.0,Maniche,1.8737871446986851
2009,78.5,Maniche,1.5336291475872936
2010,76.0,Maniche,1.1934711504759021
2011,75.0,Maniche,1.0574079516313457
2010,77.0,Nacho Monreal,1.3295343493204588
2011,77.0,Nacho Monreal,1.3295343493204588
2012,78.0,Nacho Monreal,1.4655975481650154
2013,77.66666666666667,Nacho Monreal,1.4202431485501639
2014,76.22222222222223,Nacho Monreal,1.2237074168858046
2015,77.33333333333333,Nacho Monreal,1.3748887489353103
2016,80.0,Nacho Monreal,1.7377239458541285
2015,74.66666666666667,Gorka Elustondo,1.0120535520164942
2016,75.0,Gorka Elustondo,1.0574079516313457
2012,76.5,Jose Javier Barkero,1.2615027498981806
2013,76.15384615384616,Jose Javier Barkero,1.2144039502981425
2007,77.0,Joseba Llorente,1.3295343493204588
2008,77.0,Joseba Llorente,1.3295343493204588
2009,78.0,Joseba Llorente,1.4655975481650154
2010,77.0,Joseba Llorente,1.3295343493204588
2011,75.0,Joseba Llorente,1.0574079516313457
2007,79.5,Nikola Zigic,1.6696923464318503
2008,76.0,Nikola Zigic,1.1934711504759021
2009,76.5,Nikola Zigic,1.2615027498981806
2010,76.0,Nikola Zigic,1.1934711504759021
2011,75.0,Nikola Zigic,1.0574079516313457
2008,75.0,Angel Lafita,1.0574079516313457
2009,77.0,Angel Lafita,1.3295343493204588
2010,77.0,Angel Lafita,1.3295343493204588
2011,76.0,Angel Lafita,1.1934711504759021
2012,75.0,Angel Lafita,1.0574079516313457
2013,75.33333333333333,Angel Lafita,1.1027623512461973
2014,75.0,Angel Lafita,1.0574079516313457
2007,78.0,Jose Movilla,1.4655975481650154
2008,75.5,Jose Movilla,1.125439551053624
2007,75.0,Alberto Zapater,1.0574079516313457
2007,78.5,Ewerthon,1.5336291475872936
2008,76.5,Ewerthon,1.2615027498981806
2009,76.0,Ewerthon,1.1934711504759021
2007,79.0,Sergio Garcia,1.601660747009572
2008,78.0,Sergio Garcia,1.4655975481650154
2009,77.0,Sergio Garcia,1.3295343493204588
2010,75.0,Sergio Garcia,1.0574079516313457
2012,76.0,Sergio Garcia,1.1934711504759021
2013,74.71428571428571,Sergio Garcia,1.0185327519614715
2014,76.0,Sergio Garcia,1.1934711504759021
2015,79.0,Sergio Garcia,1.601660747009572
2010,75.0,Corona,1.0574079516313457
2007,77.0,Theofanis Gekas,1.3295343493204588
2008,77.0,Theofanis Gekas,1.3295343493204588
2009,76.5,Theofanis Gekas,1.2615027498981806
2010,76.0,Theofanis Gekas,1.1934711504759021
2011,77.5,Theofanis Gekas,1.3975659487427372
2007,76.0,Jonathan Santana,1.1934711504759021
2007,83.0,Stiliyan Petrov,2.1459135423877984
2008,77.0,Stiliyan Petrov,1.3295343493204588
2009,79.5,Stiliyan Petrov,1.6696923464318503
2010,80.0,Stiliyan Petrov,1.7377239458541285
2011,78.0,Stiliyan Petrov,1.4655975481650154
2012,76.5,Stiliyan Petrov,1.2615027498981806
2013,76.0,Stiliyan Petrov,1.1934711504759021
2010,75.0,Anthony Stokes,1.0574079516313457
2013,74.71428571428571,Stefan Aigner,1.0185327519614715
2014,76.0,Stefan Aigner,1.1934711504759021
2015,76.5,Stefan Aigner,1.2615027498981806
2016,76.0,Stefan Aigner,1.1934711504759021
2007,81.5,Jonathan Woodgate,1.9418187441209633
2008,81.0,Jonathan Woodgate,1.8737871446986851
2009,80.0,Jonathan Woodgate,1.7377239458541285
2010,78.5,Jonathan Woodgate,1.5336291475872936
2011,79.0,Jonathan Woodgate,1.601660747009572
2012,76.5,Jonathan Woodgate,1.2615027498981806
2008,80.0,Giuseppe Rossi,1.7377239458541285
2009,82.0,Giuseppe Rossi,2.0098503435432415
2010,82.0,Giuseppe Rossi,2.0098503435432415
2011,83.5,Giuseppe Rossi,2.2139451418100764
2012,83.0,Giuseppe Rossi,2.1459135423877984
2013,81.9,Giuseppe Rossi,1.9962440236587868
2014,82.22222222222223,Giuseppe Rossi,2.040086609953144
2015,80.25,Giuseppe Rossi,1.7717397455652677
2016,78.0,Giuseppe Rossi,1.4655975481650154
2007,76.0,Florent Sinama-Pongolle,1.1934711504759021
2008,79.0,Florent Sinama-Pongolle,1.601660747009572
2009,78.5,Florent Sinama-Pongolle,1.5336291475872936
2010,76.5,Florent Sinama-Pongolle,1.2615027498981806
2007,76.5,Manuel Fernandes,1.2615027498981806
2008,79.0,Manuel Fernandes,1.601660747009572
2009,78.5,Manuel Fernandes,1.5336291475872936
2010,79.0,Manuel Fernandes,1.601660747009572
2011,79.0,Manuel Fernandes,1.601660747009572
2014,79.0,Manuel Fernandes,1.601660747009572
2015,77.5,Manuel Fernandes,1.3975659487427372
2016,79.0,Manuel Fernandes,1.601660747009572
